kab_id,provinsi_id,nama_kabupaten,created_at,updated_at
7315,73,KAB. PINRANG,2026-07-24 04:14:57,2026-07-24 04:14:57
7316,73,KAB. ENREKANG,2026-07-24 04:14:57,2026-07-24 04:14:57
7317,73,KAB. LUWU,2026-07-24 04:14:57,2026-07-24 04:14:57
7318,73,KAB. TANA TORAJA,2026-07-24 04:14:57,2026-07-24 04:14:57
7322,73,KAB. LUWU UTARA,2026-07-24 04:14:57,2026-07-24 04:14:57
7324,73,KAB. LUWU TIMUR,2026-07-24 04:14:57,2026-07-24 04:14:57
7326,73,KAB. TORAJA UTARA,2026-07-24 04:14:57,2026-07-24 04:14:57
7371,73,KOTA MAKASSAR,2026-07-24 04:14:57,2026-07-24 04:14:57
7372,73,KOTA PARE PARE,2026-07-24 04:14:57,2026-07-24 04:14:57
7373,73,KOTA PALOPO,2026-07-24 04:14:57,2026-07-24 04:14:57
7401,74,KAB. KOLAKA,2026-07-24 04:14:57,2026-07-24 04:14:57
7402,74,KAB. KONAWE,2026-07-24 04:14:57,2026-07-24 04:14:57
7403,74,KAB. MUNA,2026-07-24 04:14:57,2026-07-24 04:14:57
7404,74,KAB. BUTON,2026-07-24 04:14:57,2026-07-24 04:14:57
7405,74,KAB. KONAWE SELATAN,2026-07-24 04:14:57,2026-07-24 04:14:57
7406,74,KAB. BOMBANA,2026-07-24 04:14:57,2026-07-24 04:14:57
7407,74,KAB. WAKATOBI,2026-07-24 04:14:57,2026-07-24 04:14:57
7408,74,KAB. KOLAKA UTARA,2026-07-24 04:14:57,2026-07-24 04:14:57
7409,74,KAB. KONAWE UTARA,2026-07-24 04:14:57,2026-07-24 04:14:57
7410,74,KAB. BUTON UTARA,2026-07-24 04:14:57,2026-07-24 04:14:57
7411,74,KAB. KOLAKA TIMUR,2026-07-24 04:14:57,2026-07-24 04:14:57
7412,74,KAB. KONAWE KEPULAUAN,2026-07-24 04:14:57,2026-07-24 04:14:57
7413,74,KAB. MUNA BARAT,2026-07-24 04:14:57,2026-07-24 04:14:57
7414,74,KAB. BUTON TENGAH,2026-07-24 04:14:57,2026-07-24 04:14:57
7415,74,KAB. BUTON SELATAN,2026-07-24 04:14:57,2026-07-24 04:14:57
7471,74,KOTA KENDARI,2026-07-24 04:14:57,2026-07-24 04:14:57
7472,74,KOTA BAU BAU,2026-07-24 04:14:57,2026-07-24 04:14:57
7501,75,KAB. GORONTALO,2026-07-24 04:14:57,2026-07-24 04:14:57
7502,75,KAB. BOALEMO,2026-07-24 04:14:57,2026-07-24 04:14:57
7503,75,KAB. BONE BOLANGO,2026-07-24 04:14:57,2026-07-24 04:14:57
7504,75,KAB. PAHUWATO,2026-07-24 04:14:57,2026-07-24 04:14:57
7505,75,KAB. GORONTALO UTARA,2026-07-24 04:14:57,2026-07-24 04:14:57
7571,75,KOTA GORONTALO,2026-07-24 04:14:57,2026-07-24 04:14:57
7601,76,KAB. PASANGKAYU,2026-07-24 04:14:57,2026-07-24 04:14:57
7602,76,KAB. MAMUJU,2026-07-24 04:14:57,2026-07-24 04:14:57
7603,76,KAB. MAMASA,2026-07-24 04:14:57,2026-07-24 04:14:57
7604,76,KAB. POLEWALI MANDAR,2026-07-24 04:14:57,2026-07-24 04:14:57
7605,76,KAB. MAJENE,2026-07-24 04:14:57,2026-07-24 04:14:57
7606,76,KAB. MAMUJU TENGAH,2026-07-24 04:14:57,2026-07-24 04:14:57
8101,81,KAB. MALUKU TENGAH,2026-07-24 04:14:57,2026-07-24 04:14:57
8102,81,KAB. MALUKU TENGGARA,2026-07-24 04:14:57,2026-07-24 04:14:57
8103,81,KAB. KEPULAUAN TANIMBAR,2026-07-24 04:14:57,2026-07-24 04:14:57
8104,81,KAB. BURU,2026-07-24 04:14:57,2026-07-24 04:14:57
8105,81,KAB. SERAM BAGIAN TIMUR,2026-07-24 04:14:57,2026-07-24 04:14:57
8106,81,KAB. SERAM BAGIAN BARAT,2026-07-24 04:14:57,2026-07-24 04:14:57
8107,81,KAB. KEPULAUAN ARU,2026-07-24 04:14:57,2026-07-24 04:14:57
8108,81,KAB. MALUKU BARAT DAYA,2026-07-24 04:14:57,2026-07-24 04:14:57
8109,81,KAB. BURU SELATAN,2026-07-24 04:14:57,2026-07-24 04:14:57
8171,81,KOTA AMBON,2026-07-24 04:14:57,2026-07-24 04:14:57
8172,81,KOTA TUAL,2026-07-24 04:14:57,2026-07-24 04:14:57
8201,82,KAB. HALMAHERA BARAT,2026-07-24 04:14:57,2026-07-24 04:14:57
8202,82,KAB. HALMAHERA TENGAH,2026-07-24 04:14:57,2026-07-24 04:14:57
8203,82,KAB. HALMAHERA UTARA,2026-07-24 04:14:57,2026-07-24 04:14:57
8204,82,KAB. HALMAHERA SELATAN,2026-07-24 04:14:57,2026-07-24 04:14:57
8205,82,KAB. KEPULAUAN SULA,2026-07-24 04:14:57,2026-07-24 04:14:57
8206,82,KAB. HALMAHERA TIMUR,2026-07-24 04:14:57,2026-07-24 04:14:57
8207,82,KAB. PULAU MOROTAI,2026-07-24 04:14:57,2026-07-24 04:14:57
8208,82,KAB. PULAU TALIABU,2026-07-24 04:14:57,2026-07-24 04:14:57
8271,82,KOTA TERNATE,2026-07-24 04:14:57,2026-07-24 04:14:57
8272,82,KOTA TIDORE KEPULAUAN,2026-07-24 04:14:57,2026-07-24 04:14:57
9101,91,KAB. MERAUKE,2026-07-24 04:14:57,2026-07-24 04:14:57
9102,91,KAB. JAYAWIJAYA,2026-07-24 04:14:57,2026-07-24 04:14:57
9103,91,KAB. JAYAPURA,2026-07-24 04:14:57,2026-07-24 04:14:57
9104,91,KAB. NABIRE,2026-07-24 04:14:57,2026-07-24 04:14:57
9105,91,KAB. KEPULAUAN YAPEN,2026-07-24 04:14:57,2026-07-24 04:14:57
9106,91,KAB. BIAK NUMFOR,2026-07-24 04:14:57,2026-07-24 04:14:57
9107,91,KAB. PUNCAK JAYA,2026-07-24 04:14:57,2026-07-24 04:14:57
9108,91,KAB. PANIAI,2026-07-24 04:14:57,2026-07-24 04:14:57
9109,91,KAB. MIMIKA,2026-07-24 04:14:57,2026-07-24 04:14:57
9110,91,KAB. SARMI,2026-07-24 04:14:57,2026-07-24 04:14:57
9111,91,KAB. KEEROM,2026-07-24 04:14:57,2026-07-24 04:14:57
9112,91,KAB PEGUNUNGAN BINTANG,2026-07-24 04:14:57,2026-07-24 04:14:57
9113,91,KAB. YAHUKIMO,2026-07-24 04:14:57,2026-07-24 04:14:57
9114,91,KAB. TOLIKARA,2026-07-24 04:14:57,2026-07-24 04:14:57
9115,91,KAB. WAROPEN,2026-07-24 04:14:57,2026-07-24 04:14:57
9116,91,KAB. BOVEN DIGOEL,2026-07-24 04:14:57,2026-07-24 04:14:57
9117,91,KAB. MAPPI,2026-07-24 04:14:57,2026-07-24 04:14:57
9118,91,KAB. ASMAT,2026-07-24 04:14:57,2026-07-24 04:14:57
9119,91,KAB. SUPIORI,2026-07-24 04:14:57,2026-07-24 04:14:57
9120,91,KAB. MAMBERAMO RAYA,2026-07-24 04:14:57,2026-07-24 04:14:57
9121,91,KAB. MAMBERAMO TENGAH,2026-07-24 04:14:57,2026-07-24 04:14:57
9122,91,KAB. YALIMO,2026-07-24 04:14:57,2026-07-24 04:14:57
9123,91,KAB. LANNY JAYA,2026-07-24 04:14:57,2026-07-24 04:14:57
9124,91,KAB. NDUGA,2026-07-24 04:14:57,2026-07-24 04:14:57
9125,91,KAB. PUNCAK,2026-07-24 04:14:57,2026-07-24 04:14:57
9126,91,KAB. DOGIYAI,2026-07-24 04:14:57,2026-07-24 04:14:57
9127,91,KAB. INTAN JAYA,2026-07-24 04:14:57,2026-07-24 04:14:57
9128,91,KAB. DEIYAI,2026-07-24 04:14:57,2026-07-24 04:14:57
9171,91,KOTA JAYAPURA,2026-07-24 04:14:57,2026-07-24 04:14:57
9201,92,KAB. SORONG,2026-07-24 04:14:57,2026-07-24 04:14:57
9202,92,KAB. MANOKWARI,2026-07-24 04:14:57,2026-07-24 04:14:57
9203,92,KAB. FAK FAK,2026-07-24 04:14:57,2026-07-24 04:14:57
9204,92,KAB. SORONG SELATAN,2026-07-24 04:14:57,2026-07-24 04:14:57
9205,92,KAB. RAJA AMPAT,2026-07-24 04:14:57,2026-07-24 04:14:57
9206,92,KAB. TELUK BINTUNI,2026-07-24 04:14:57,2026-07-24 04:14:57
9207,92,KAB. TELUK WONDAMA,2026-07-24 04:14:57,2026-07-24 04:14:57
9208,92,KAB. KAIMANA,2026-07-24 04:14:57,2026-07-24 04:14:57
9209,92,KAB. TAMBRAUW,2026-07-24 04:14:57,2026-07-24 04:14:57
9210,92,KAB. MAYBRAT,2026-07-24 04:14:57,2026-07-24 04:14:57
9211,92,KAB. MANOKWARI SELATAN,2026-07-24 04:14:57,2026-07-24 04:14:57
9212,92,KAB. PEGUNUNGAN ARFAK,2026-07-24 04:14:57,2026-07-24 04:14:57
9271,92,KOTA SORONG,2026-07-24 04:14:57,2026-07-24 04:14:57
